"_id","anchor_currency","auto_accept_limit","auto_accept_quantity","bump_count","category_ids","coin_symbol","cost","created_at","custom","delivery_location_ids","description","display_num_offers","filename","filename_blitline_info","filename_blitline_status","filename_height","filename_smallimage_height","filename_smallimage_width","filename_width","indexing_status","is_wish","last_expiration_reset","modified_at","pickup_location_ids","privacy","published_at","seller_id","state","title","type","account_blocked","views","remotes","reports","ext_cost","closed_at","closed_reason","closed_type","reason","reports_verified","reports_verified_time","reports_verifier_id","auto_accept","location_ids"
"5406ccf63fa4a802002d6735","","","0","0","532c6dc7bfa945020000609e","SHEFA","1","2014-09-03T08:10:30.630Z","dW5kZWZpbmVk","","עברנו דירה ולא מצליחים להתחבר ללייב. כל עזרה תרגש ותתגמל בשפע.","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-09-03T08:10:30.630Z","524c10bcfdb33702000002ca,5249ec81377c5e0200000059","public","2014-09-03T08:10:30.630Z","52a100f67be68d02000000ca","open","עזרה לחבר איקס בוקס לאינטרנט","product","","","","","","","","","","","","","",""
"5406409573635c02009a5b49","","","0","0","532ce523adbe5b0200000c6a","SHEFA","10","2014-09-02T22:11:33.342Z","dW5kZWZpbmVk","","משומש במצב טוב.","1","https://mamazone-upload-test.s3.amazonaws.com/uploads/c1b3152-7172-a7f2-e053-33461612691e","mobile","new","1200","225","300","1600","none","false","2014-11-26T12:13:52.286Z","2014-09-02T22:11:33.342Z","53846d07a792350200f3a380,525f9b902d4db1020000019c","public","2014-09-02T22:11:33.342Z","5279413925bee10200000256","open","נרתיק לטבק.","product","","24","[object Object]","","","","","","","","","","",""
"54063c6050b3c40200aec7fb","","","0","0","532cd25493ac5f02000006ac,532cc328aae390020000035c","SHEFA","1","2014-09-02T21:53:36.161Z","dW5kZWZpbmVk","5249ebde377c5e0200000041,524c14e4c07b250200000292","אני מחפש 50 כפות דקל נוי","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/c92c9ca0-f0b7-2202-b3e0-515b42a24411","mobile","new","235","201","300","350","none","true","2014-11-26T12:13:52.286Z","2015-01-12T13:49:57.268Z","","public","2014-09-02T21:53:36.161Z","52ddbb93933d8902000000fa","open","כפות וושינטוניות (דקל נוי)","product","false","1","","","","","","","","","","","",""
"540625f01bbba80200ffb0a3","","0","0","0","524a0df6bcffa3020000002d","SHEFA","1","2014-09-02T20:17:52.034Z","dW5kZWZpbmVk","","מספר מיטות יחיד(?) ומזרונים ליד רחל 23 בגבעתיים . עומדים בחוץ מהבוקר. נראים במצב שמיש .בואו לקחת","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/f60b7689-2d83-b4b0-5360-69c1b06091dc","mobile","new","1200","225","300","1600","none","false","2014-11-26T12:13:52.286Z","2014-09-03T07:01:10.542Z","525fc0692d4db102000001ec","public","2014-09-02T20:17:52.034Z","540624fe1bbba80200ffb086","open","מספר מיטות","product","","8","","","","","","","","","","","",""
"54062598571d2502008d7b5c","","","0","0","52501a663f648f02000001ab","SHEFA","1","2014-09-02T20:16:24.878Z","dW5kZWZpbmVk","","","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-09-02T20:16:24.878Z","524c14a9fdb33702000002fe","public","2014-09-02T20:16:24.878Z","523ed9b5a313420200001485","open","דיסקים DVD של רינת או מיקי.","product","","1","","","","","","","","","","","",""
"54061115d695370200a3be91","","","0","0","524a076ae257630500000001","SHEFA","1","2014-09-02T18:48:53.468Z","dW5kZWZpbmVk","","ערכות יצרה לחגי תשרי","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/6d79a66d-23f-10cb-5d0c-e3be587fd70","mobile","new","960","450","300","640","none","true","2014-11-26T12:13:52.286Z","2014-09-02T18:48:53.468Z","524c129bfdb33702000002db,524c10bcfdb33702000002ca","public","2014-09-02T18:48:53.468Z","53ab18a15a6e4d0200d14fa1","open","יצירות לגן","product","","3","","","","","","","","","","","",""
"54060f751bbba80200ffac20","","","0","0","524a076ae257630500000001","SHEFA","1","2014-09-02T18:41:57.480Z","dW5kZWZpbmVk","5249de14a4e6cb02000002e8","","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-09-02T18:41:57.480Z","","public","2014-09-02T18:41:57.480Z","5249bbf842898c0200005cc8","open","ספר ''אומנות ההקשבה'' של סופר אין פילפ סנדקר","product","","","","","","","","","","","","","",""
"5405a2cb571d2502008d5f6d","","","0","0","524a076ae257630500000001","SHEFA","1","2014-09-02T10:58:19.885Z","dW5kZWZpbmVk","","","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-09-02T10:58:19.885Z","524c148cc07b25020000028c","public","2014-09-02T10:58:19.885Z","5381f9075d834d020095ec37","open","מזרן וכסא לסטודנט בחיפה","product","","","","","","","","","","","","","",""
"5405783b50b3c40200aea609","","","0","0","524a076ae257630500000001","SHEFA","1","2014-09-02T07:56:43.458Z","dW5kZWZpbmVk","","","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-09-02T07:56:43.458Z","524c148cc07b25020000028c","public","2014-09-02T07:56:43.458Z","5381f9075d834d020095ec37","open","מזרון וכסא לסטודנט בחיפה","product","","","","","","","","","","","","","",""
"5404f8fc571d2502008d54e5","","0","0","0","5250a8dc8a7e8c020000001e,53693ac1d2a73902005eb9e6","SHEFA","60","2014-09-01T22:53:48.590Z","dW5kZWZpbmVk","","אני רן, בעל נסיון הדרכה בתחום המחשבים של יותר מ 20 שנה. \nסבלני ופתוח לכל שאלה ובקשה.\nשעת הדרכה.","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/3f227e2d-5ba7-2e75-26e3-bdf7866ea6a5","mobile","new","1080","169","300","1920","none","false","2014-11-26T12:13:52.286Z","2014-09-01T23:16:48.585Z","524c12d8c07b25020000027a,524c10bcfdb33702000002ca,524c129bfdb33702000002db","public","2014-09-01T22:53:48.590Z","5404f40450b3c40200aea054","open","הכרת המחשב, הסלולרי, אופיס, אינטרנט ועוד","product","","6","","","","","","","","","","","",""
"540481a2495bea02007dba06","","","0","0","524a076ae257630500000001","SHEFA","1","2014-09-01T14:24:34.956Z","dW5kZWZpbmVk","5249ebeb377c5e0200000042","","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-09-01T14:24:34.956Z","","public","2014-09-01T14:24:34.956Z","527285e44be77b0200000052","open","תחפושת נזירה/ אביזרים לתחפושת נזירה","product","","","","","","","","","","","","","",""
"54047f1b495bea02007db996","","0","0","0","524a076ae257630500000001","SHEFA","290","2014-09-01T14:13:47.689Z","dW5kZWZpbmVk","5249de14a4e6cb02000002e8","עדשות צבע 3 זוגות.","0","","","","","","","","none","false","2014-11-26T12:13:52.286Z","2014-09-01T14:25:58.509Z","","public","2014-09-01T14:13:47.689Z","52a9a8ac5d11680200000112","open","עדשות מגע לחלי אשכנזי","product","","1","","","","","","","","","","","",""
"5404748e495bea02007db720","","","0","0","532c51e2cdbc7f0200001c78,524a0df0bcffa3020000002c,524b4725c07b25020000009b","SHEFA","40","2014-09-01T13:28:46.584Z","dW5kZWZpbmVk","","","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/aa162b2a-acce-cf2c-8a06-8c23a0ee9a70","mobile","new","2448","225","300","3264","none","false","2014-12-09T06:46:50.943Z","2014-09-01T13:28:46.584Z","5314440bcb3e3f0200001df4","public","2014-09-01T13:28:46.584Z","5326b5677dac9c0200000d0f","open","מטהר אוויר יוני של greenair","product","","14","[object Object]","","","","","","","","","","",""
"54044cd62c032f0200e137ba","","","0","0","524b5052fdb33702000000c2","SHEFA","100","2014-09-01T10:39:18.237Z","dW5kZWZpbmVk","","תוקף 1/15 מחיר לשניהם איסוף מעפולה לא שולחת פריט ספציפי זה מחשש לפגיעה באיכותו.","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/fd47fe9e-b1cc-b190-b0e8-49f563c6fa","mobile","new","2448","225","300","3264","none","false","2014-11-26T12:13:52.286Z","2014-09-01T10:39:18.237Z","524c1678c07b2502000002a2","public","2014-09-01T10:39:18.237Z","524ef9b100ad9102000002bc","open","סימילאק צמחי על בסיס סויה שלב 2","product","","1","","","","","","","","","","","",""
"540415bc02c4300200e94974","","","0","0","524a076ae257630500000001","SHEFA","1","2014-09-01T06:44:12.656Z","dW5kZWZpbmVk","5249de14a4e6cb02000002e8","להתארגן יחד לקנייה להוריד מחיר","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-09-01T06:44:12.656Z","","public","2014-09-01T06:44:12.656Z","5381f9075d834d020095ec37","open","מזון לכלבים מחיר שיתוף","product","","","","","","","","","","","","","",""
"5404157f9b148f02009122ab","","","0","0","524a076ae257630500000001","SHEFA","1","2014-09-01T06:43:11.173Z","dW5kZWZpbmVk","5249de14a4e6cb02000002e8","להתארגן יחד לקנייה ולהוריד מחיר","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-09-01T06:43:11.173Z","","public","2014-09-01T06:43:11.173Z","5381f9075d834d020095ec37","open","שמן זית במחיר שיתוף","product","","","","","","","","","","","","","",""
"540411f29b148f0200912262","","0","0","0","524b49eafdb33702000000ae,524b51a2c07b2502000000cf","SHEFA","50","2014-09-01T06:28:02.529Z","dW5kZWZpbmVk","5249ec10377c5e0200000048,5249eb6d377c5e0200000036","אני מעוניינת לאסוף פרגוד קליל אך גבוה,  אפשר לקשור על גג המכונית\nלמכונית רגילה הוא גבוה מדי, אלא אם יש אפשרות להוריד לגמרי את כיסאות האחוריים\nמכפר סבא לגבעתיים","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-09-01T10:04:08.091Z","","public","2014-09-01T06:28:02.529Z","5308f7b2beef1102000014b0","open","שינוע הובלה של פרגוד קל מהרצליה לגבעתיים","product","","","","","","","","","","","","","",""
"5403f71c2c032f0200e1303c","","","1","0","530f81e5e23da70200000820","SHEFA","65","2014-09-01T04:33:32.062Z","dW5kZWZpbmVk","","חצאית קצרה של רנואר\nמידה  38\nגזרה נמוכה, מעט נפוחה (גזרת בלון)\nהחצי העליון שחור והתחתון אפור","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/8c02c20d-48f6-1551-9f09-c75aab718466","mobile","new","1279","534","300","719","none","false","2014-11-26T12:13:52.286Z","2014-09-01T04:33:32.062Z","5249ec81377c5e0200000059","public","2014-09-01T04:33:32.062Z","52126026f07a8c02000004eb","open","חצאית מיני שני צבעים","product","","2","[object Object]","","","","","","","","","","",""
"5403771f6fe40b0200d86f88","","","0","0","524b444bfdb337020000009e","SHEFA","200","2014-08-31T19:27:27.506Z","dW5kZWZpbmVk","","היי אני מעצבת גרפית.. אשמח לעצב לכם הזמנות לחתונה או לכל אירוע אחר או כרטיס ביקור לעסק . בהמשך אציע פרויקטים יותר גדולים..","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/7efeac92-4ba-9098-f2e9-d1991db32044","mobile","new","693","207","300","960","none","false","2014-11-26T12:13:52.286Z","2014-08-31T19:27:27.506Z","524c148cc07b25020000028c,524c149ac07b25020000028d,524c14a9fdb33702000002fe,524c14b2c07b250200000290,5249ed4f377c5e0200000068","public","2014-08-31T19:27:27.506Z","54037357cd5a040200deb5e8","open","עיצוב הזמנה לאירוע (חתונה וכו) או כרטיס ביקור לעסק","product","","6","","","","","","","","","","","",""
"540345cbcd5a040200dead38","","0","0","0","524a076ae257630500000001","SHEFA","45","2014-08-31T15:56:59.138Z","dW5kZWZpbmVk","","נרתיק קטן לתליית פלאפון או מפתחות , יש גם חיבור ברזל לחיבור לתיק","1","https://mamazone-upload-test.s3.amazonaws.com/uploads/6813e130-c034-7e7d-cdf4-d8b85f244511","mobile","new","3264","502","300","1952","none","false","2014-11-26T12:13:52.286Z","2014-09-05T12:15:21.049Z","524c110bfdb33702000002d0","public","2014-08-31T15:56:59.138Z","53b99b1ecfdc6a02005df457","open","נרתיק לפלאפון או מפתחות","product","","19","","","","","","","","","","","",""
"5403456302c4300200e937a4","","0","0","0","524a1b555c47600200000075,524b5057fdb33702000000c3","SHEFA","65","2014-08-31T15:55:15.386Z","dW5kZWZpbmVk","","מובייל תלוי של פרות [לא מובייל עם רעש] לקישוט בלבד.","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/f8851cd0-e01b-6f43-fbdf-67841b3ea15b","mobile","new","3264","502","300","1952","none","false","2014-11-26T12:13:52.286Z","2014-10-01T09:42:34.120Z","524c110bfdb33702000002d0","public","2014-08-31T15:55:15.386Z","53b99b1ecfdc6a02005df457","open","מובייל חמוד של פרות","product","","5","","","","","","","","","","","",""
"540344fd6fe40b0200d86502","","0","0","0","524a1b555c47600200000075","SHEFA","95","2014-08-31T15:53:33.763Z","dW5kZWZpbmVk","","כלי מעץ יפה לחפצים או סתם לשים על שולחן","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/30bb8d2f-9565-c5a2-fa09-73835f5a374f","mobile","new","1952","179","300","3264","none","false","2014-11-26T12:13:52.286Z","2014-10-01T09:41:34.990Z","524c110bfdb33702000002d0","public","2014-08-31T15:53:33.763Z","53b99b1ecfdc6a02005df457","open","כלי עץ לפירות או חפצים","product","","9","","","","","","","","","","","",""
"54992038df934b080089fa6d","","0","0","0","524a0d4b5c47600200000027,524b4725c07b25020000009b,524a1b555c47600200000075,532ce523adbe5b0200000c6a","SHEFA","80","2014-12-23T07:56:40.883Z","{}","","אני מציירת חמסות בסגנון הפסיכודלי שלי. אפשר לשים אותם במסגרות, לשמש אותם כפוסטרים, ואפילו לצייר לכם חמסה על הקיר. המחיר 80 שפע לציור על דף A4.  כל דבר מעבר לזה אפשר לדבר לגבי מחירים :)","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/b5ce4b92-5303-5e35-7c3a-423e6e21f3f9","mobile","new","960","300","300","960","none","false","2014-12-25T09:49:49.877Z","2014-12-25T09:49:49.897Z","5249ebfc377c5e0200000046,5249ec7a377c5e0200000058,525f9bfcf74963020000020b,5249ec81377c5e0200000059,525f9b902d4db1020000019c","public","2014-12-23T07:56:40.883Z","538a509f03beba0200139a16","open","חמסות מצוירות לבית","product","","13","[object Object]","","0","","","","","","","","",""
"54991297240bbf080012129e","","","0","0","524a0d4f5c47600200000028","SHEFA","1","2014-12-23T06:58:31.770Z","","","שולחן כמו שצריך כדי לערגן את הציוד שלי ושיהיה לי מספיק מקום לציורים :)","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/c0d95a8a-ca0f-d1ed-7e23-bacb37162d6b","mobile","new","500","400","300","375","none","true","2014-12-23T06:58:31.770Z","2014-12-23T06:58:31.770Z","5249ebfc377c5e0200000046,5249ec7a377c5e0200000058,525f9bfcf74963020000020b,5249ec81377c5e0200000059,525f9b902d4db1020000019c","public","2014-12-23T06:58:31.770Z","538a509f03beba0200139a16","open","שיהיה לי סטודיו אומנות של החלומות בבית","product","","2","","","","","","","","","","","",""
"54988c1444641508004cd1d7","","","0","0","524a076ae257630500000001","SHEFA","1","2014-12-22T21:24:36.766Z","","5249de14a4e6cb02000002e8","מחפש xbox 360 עם 250 גיגה\nוקינקט משקיע הרבה שפע עם משלוח\nלא חייב שיהיה עם משחקים\nתודה.","0","","","","","","","","none","true","2014-12-22T21:24:36.766Z","2014-12-22T21:24:36.766Z","","public","2014-12-22T21:24:36.766Z","547502118f06aa0200599e48","open","מחפש xbox","product","","","","","","","","","","","","","",""
"54987f323e268f08008d2d7b","","0","42","0","524b4989c07b2502000000a7,532cd25493ac5f02000006ac","SHEFA","100","2014-12-22T20:29:38.730Z","{}","5249de14a4e6cb02000002e8","***התשלום במודעה זו אינו מחליף את ההרשמה בטופס***\n\nההרשמה בטופס כאן:  http://goo.gl/forms/qksJmSjsQX\nהתשלום הוא: 200 ש\"ח או 100 שפע + 100 ש\"ח על כל הסדנה.\nאת השקלים משלמים במזומן ואת השפע במודעה זו. \n\nפרטים נוספים על הסדנה ניתן לקרוא כאן: http://goo.gl/tPnFwo\n****************************************************\nשמחים להזמינכם לסדנת ביו-פלחה בהדרכתו של חיים פלדמן, במסגרת תכנית גש\"מ - גידול ושיתוף מזון.\n\nשישי ושבת מרוכזים ותוססים של ביו-פלחה – חקלאות מסורתית אקו-אינטנסיבית.\nאנו נתארח בקיבוץ בהרדוף. שם נלמד, נתכנן ונקים גינת ביופלחה מקסימה יחדיו. \n\nאז מה זה ביו פלחה?\nזוהי דרך לימוד וגידול מזון אינטנסיבית, אורגנית, מקיימת ומתקדמת. שילוב של מורשת מסורתית מקומית עם ידע מודרני.\n\nליחצו לצפיה סרטון בו חיים מסביר מה זה ביופלחה\nhttps://www.youtube.com/watch?v=zzH5z60u46M","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/9f244da5-5ae4-c20a-6521-ae9b41ede67c","mobile","new","637","199","300","960","none","false","2015-01-07T15:51:09.029Z","2014-12-22T20:30:46.579Z","53846d5349c45c02003bd245","public","2014-12-22T20:29:38.730Z","527f78373817060200000180","open","קורס ביופלחה | הרדוף | 2-3.1.15","product","","64","","","0","","","","","","","","",""
"5498090633d8271500852359","","","1","0","5224fe6fbe7c7c0300000014","SHEFA","30","2014-12-22T12:05:26.117Z","","5249de14a4e6cb02000002e8","שמי טומי בידל, ואני תזונאי קליני ומטפל בבעלי חיים בעזרת צמחי מרפא,\nלמדתי את המקצוע במשך 4.5 שנים בסין ובמקביל טיפלתי בבעלי חיים מכל קשת המינים מחיות בית, משק וחיות בר.  כבר למעלה מ20 שנים שאני מטפל בחיות במגוון בעיות רפואיות, החל באלרגיות, בעיות עיכול ועד בעיות התנהגויות(חרדות, טראומות, ושיקום מניתוחים).\nניתן לקבוע ולתאם עמי לפגישת הבחנה ויעוץ להרכבת שילוב תזונתי וטיפולי.\nלתיאום פגישה בטלפון: 052-6845009 או במייל : tomybidel@gmail.com.","0","","","","","","","","none","false","2014-12-23T15:33:27.705Z","2014-12-22T12:05:26.117Z","5249ec81377c5e0200000059,53846c52d2559f0200e402e3,5249ec7a377c5e0200000058,525f9b902d4db1020000019c","public","2014-12-22T12:05:26.117Z","54980521a0ce2408001045da","open","טיפול בבעלי חיים בעזרת תזונה מותאמת וצמחי מרפא","product","","26","","","","","","","","","","","",""
"5496dc9db1a7c40800dfba49","","","0","0","527f963590b75a020000052a","SHEFA","1","2014-12-21T14:43:41.185Z","","5249de14a4e6cb02000002e8","","0","","","","","","","","none","true","2014-12-21T14:43:41.185Z","2014-12-21T14:43:41.185Z","","public","2014-12-21T14:43:41.185Z","52123d2cf07a8c020000042b","open","אופניים","product","","","","","","","","","","","","","",""
"5496bd2c7f567b0800ddcf22","","","0","0","524b5046c07b2502000000c5","SHEFA","35","2014-12-21T12:29:32.166Z","","","לכבוד חג החנוכה ובלעדי לקהילת מרקט דרום!\n\nהגרלה של 3 ערכות \"טוש המים\" בלבלוב מלא!\n\nהתנאים להשתתפות בהגרלה:\n1. הגשת בקשת קניה על הפריט\n2. מגורים באזור הדרום והצטרפות לדף הקהילה (תזמינו חברים)\nhttps://www.facebook.com/groups/540089619470953/\n3. העלאת פריט אחד לפחות לאחד המרקטים, עם תמונה.\n\nפרטים נוספים בדף הקהילה.\n\nנ.ב. ההגרלה בחסות \"גוגואים\" \nhttps://www.facebook.com/pages/%D7%92%D7%95%D7%92%D7%95%D7%90%D7%99%D7%9D-%D7%9C%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%9E%D7%A9%D7%97%D7%A7%D7%99%D7%9D-%D7%99%D7%95%D7%A6%D7%A8%D7%99%D7%9D-%D7%95%D7%9C%D7%95%D7%91%D7%A9%D7%99%D7%9D-%D7%90%D7%99%D7%9B%D7%95%D7%AA/207142639316223","2","https://mamazone-upload-test.s3.amazonaws.com/uploads/b4be56f2-4217-83f5-542-70cd9a248317","mobile","new","720","215","300","960","none","false","2014-12-21T12:29:32.166Z","2014-12-21T12:29:32.166Z","53846c689d274202006e01a8","public","2014-12-21T12:29:32.166Z","5491d503293cb8080081008a","open","טוש המים - הגרלה לתושבי הדרום","product","","21","","","","","","","","","","","",""
"54969a8310093708007e04cb","","","0","0","524a076ae257630500000001","SHEFA","1","2014-12-21T10:01:39.201Z","","","","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/76cee54a-c769-4b5c-c0d-8d0ca0b0ff1e","mobile","new","1100","336","300","1100","none","true","2014-12-21T10:01:39.201Z","2014-12-21T10:01:39.201Z","5249ec81377c5e0200000059","public","2014-12-21T10:01:39.201Z","530f8c48e23da70200000b51","open","קולפן תפוחי עץ","product","","","","","","","","","","","","","",""
"5495defdf8699c080025dcca","","0","0","0","5224fe6fbe7c7c030000000c,524b4717c07b25020000009a","SHEFA","90","2014-12-20T20:41:33.109Z","{}","","הכרת המכונה, השחלת חוט עליון ותחתון, ותפירה בסיסית.\nהשיעור אצלי ברחובות בתיאום מראש.","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/68f1a04c-ee0e-41ff-fcff-a805536f94e8","mobile","new","1200","225","300","1600","none","false","2014-12-28T19:20:48.473Z","2014-12-28T19:20:48.510Z","524c10bcfdb33702000002ca","public","2014-12-20T20:41:33.109Z","528dd109b3877f02000000be","open","שיעור הכרות עם מכונת תפירה","product","","20","[object Object]","","0","","","","","","","","",""
"5495b723cb3b1c080027fb79","","0","0","0","53693ac1d2a73902005eb9e6","SHEFA","50","2014-12-20T17:51:31.729Z","{}","","הקניית יסודות בתוכנת ה3ds max.\nUI, primitives, materials, enviroment, אנימציה בסיסית, shapes, rendering, vray ועוד. unwrap, rigging skinning, network rendering, effects, particles, render to texture, matchmoving (pftrack)\n\nנתחיל מפרוייקטים פשוטים, נמדל את החפצים סביבנו, את הטבע, ועוד.","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/da912b4e-477f-5c32-e0e1-b5f523886144","mobile","new","665","188","300","1064","none","false","2014-12-21T15:52:10.731Z","2014-12-21T15:52:10.773Z","5249ec7a377c5e0200000058","public","2014-12-20T17:51:31.729Z","535f9c4e37e6da020068364e","open","לימודי 3ds max","product","","22","","","0","","","","","","","","",""
"5495728784200b0800967775","","","0","0","527f945290b75a02000004d8","SHEFA","1","2014-12-20T12:58:47.557Z","","","Early Retirement Extreme\nYour Money Or Your Life\nHow to Survive Without a Salary\nThe Millionaire Next Door\nCashing in on the American dream — How to retire at 35\nDisciplined Minds\nEscape from Freedom / מנוס מחופש\nWork Less, Live More\nThe Joy of Not Working\n***אפשר גם ספר אחר פרקטי לחיים ומומלץ בתחומים אלו, פתוח להמלצות!","0","","","","","","","","none","true","2014-12-20T12:58:47.557Z","2014-12-20T12:58:47.557Z","53846c389d274202006e019c,525f9b902d4db1020000019c,524c1055fdb33702000002c7,5249ec7a377c5e0200000058","public","2014-12-20T12:58:47.557Z","52926cd89cf5280200000203","open","ספרים מומלצים בנושאי השקעות ומחיה אופטימלית","product","","1","","","","","","","","","","","",""
"54957156c46fbf0800786f5f","","","0","0","524a0df6bcffa3020000002d","SHEFA","1","2014-12-20T12:53:42.385Z","","","2 דלתות, בגובה עד 2 מ', רצוי עם מגירה. תודה :)","0","","","","","","","","none","true","2014-12-20T12:53:42.385Z","2014-12-20T12:53:42.385Z","5249ec7a377c5e0200000058,525f9bfcf74963020000020b,5249ec81377c5e0200000059,53846c52d2559f0200e402e3,5249ebfc377c5e0200000046,525f9b902d4db1020000019c","public","2014-12-20T12:53:42.385Z","53308ee796971702000018dd","open","ארון בגדים","product","","4","","","","","","","","","","","",""
"54948d8dc46fbf08007863fe","","","0","0","524b5052fdb33702000000c2","SHEFA","150","2014-12-19T20:41:49.782Z","","","","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/f9f6d70-6d22-cba1-ed6e-b174ab27dc41","mobile","new","150","300","300","150","none","false","2014-12-19T20:41:49.782Z","2014-12-19T20:41:49.782Z","53846c52d2559f0200e402e3","public","2014-12-19T20:41:49.782Z","5467939b7b05a1020055bcda","open","אמבטיה של ליטף","product","","15","","","","","","","","","","","",""
"54948877ed2d9a08005e37c7","","","0","0","524b4748c07b25020000009c","SHEFA","1","2014-12-19T20:20:07.002Z","","","","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/8a352178-1d01-4db6-f40c-e236f481aaf3","mobile","new","3096","229","300","4128","none","true","2014-12-19T20:20:07.002Z","2014-12-19T20:20:07.002Z","5249ec81377c5e0200000059,525f9b902d4db1020000019c","public","2014-12-19T20:20:07.002Z","521070ec18aa4702000000f4","open","מטען לנייד של סמסונג","product","","2","","","","","","","","","","","",""
"5493d6d3b2856a0800892fb3","","0","0","0","524a076ae257630500000001","SHEFA","50","2014-12-19T07:42:11.844Z","{}","","בתשלום","0","","","","","","","","none","true","2014-12-19T07:45:04.814Z","2014-12-19T07:45:04.834Z","524c148cc07b25020000028c","public","2014-12-19T07:42:11.844Z","5381f9075d834d020095ec37","open","מורה פרטי בחיפה בוגר טכניון ללימודי מתמטיקה חדוו\"ה","product","","","","","0","","","","","","","","",""
"5493ba6a3a22010800142984","","","0","0","5224fe6fbe7c7c030000000c","SHEFA","50","2014-12-19T05:40:58.134Z","","5249de14a4e6cb02000002e8","יש לכם מסגרת משקפיים והשתנה לכם המספר?\nרוצים להתקין עדשות איכותיות במסגרת שקניתם ולשלם ב'שפע'?\nעכשיו זה אפשרי. כל מה שצריך לעשות זה להכין מרשם של המספר הרצוי והמרחק בין האישונים לשלוח את המסגרת בדואר רשום או להיפגש ולמסור את המסגרת. תוך שבוע יהיו לכם משקפיים עם עדשות חדשות ואיכותיות (כולל ציפויים).\n\nמחירון:\nעדשות 1.5/1.56 - 50 'שפע' + 50 ש''ח.\nעדשות 1.61  - 150 שפע + 150 ש''ח.\nעדשות 1.67 - 300 שפע + 300 ש''ח.\n\nלעדשות מולטיפוקל/שמש/מחליפות צבע ודקות במיוחד (1.74/1.76 ועדשות זכוכית) יש לפנות בפרטי.","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/ab73f952-65df-b803-aa8a-179848259f99","mobile","new","308","257","300","460","none","false","2014-12-31T22:09:29.559Z","2014-12-19T05:40:58.134Z","","public","2014-12-19T05:40:58.134Z","52a9a8ac5d11680200000112","open","שירותי אופטיקאות התקנת עדשות במשקפיים.","product","","25","","","","","","","","","","","",""
"54935437b2856a0800892c8d","","","0","0","524a0d4b5c47600200000027,532c6e14003d160200007412,524b5057fdb33702000000c3","SHEFA","80","2014-12-18T22:24:55.798Z","","","יש לך רעיון/ סקיצה? בא לך לרענן את הבית? DIY . אני מציירת בטושים, פסטלים, צבעי מים, אקריליק ועוד ועושה אומנות קירות בנוסף יש לי עבודות למכירה. המחיר הוא לעבודה ממוצעת של שעתיים","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/ac54ce-bb8b-ec58-7fe5-c8428434a499","mobile","new","2448","300","300","2448","none","false","2015-01-07T06:59:58.164Z","2014-12-18T22:24:55.798Z","5249ec7a377c5e0200000058,5249ec81377c5e0200000059,53846c52d2559f0200e402e3,525fc0692d4db102000001ec,525f9b902d4db1020000019c","public","2014-12-18T22:24:55.798Z","538a509f03beba0200139a16","open","אומנות על קירות DIY","product","","45","[object Object]","","","","","","","","","","",""
"54934b4d402ab10800d53c0f","","","0","0","527f945290b75a02000004d8,524b4c79c07b2502000000ad","SHEFA","1","2014-12-18T21:46:53.987Z","","","שלום מעוניינת בשירת השורש של דרך האמצע מאת נאגארג'ונה \nתירגום אביתר שולמן","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/54d97289-7c91-89e0-809b-de2c8687a819","mobile","new","1936","224","300","2592","none","true","2014-12-18T21:46:53.987Z","2014-12-18T21:46:53.987Z","5249ec7a377c5e0200000058,5249ec81377c5e0200000059","public","2014-12-18T21:46:53.987Z","5493453d3a22010800142713","open","הספר - שירת השורש של דרך האמצע, נאגארג'ונה","product","","","","","","","","","","","","","",""
